FIPS,Deaths
47001,46
47003,26
47005,13
47007,7
47009,76
47011,48
47013,17
47015,12
47017,20
47019,59
47021,15
47023,23
47025,39
47027,6
47029,9
47031,38
47033,14
47035,96
47037,233
47041,18
47039,5
47043,55
47045,40
47047,30
47049,20
47051,12
47053,44
47055,23
47057,17
47059,89
47061,4
47063,30
47065,160
47067,8
47069,17
47071,15
47073,60
47075,15
47077,26
47079,11
47081,29
47083,11
47085,23
47087,5
47089,20
47091,10
47093,293
47095,5
47097,21
47099,38
47101,12
47103,20
47105,28
47111,15
47113,73
47115,7
47117,30
47119,58
47107,34
47109,16
47121,3
47123,29
47125,114
47127,5
47129,10
47131,14
80047,37
47133,21
47135,6
47137,0
47139,7
47141,44
47143,18
47145,49
47147,58
47149,123
47151,15
47153,4
47155,96
47157,646
47159,13
47161,7
47163,135
47165,61
47167,29
47169,4
90047,-13
47171,16
47173,12
47175,4
47177,40
47179,81
47181,4
47183,25
47185,28
47187,52
47189,104
48001,79
48003,9
48005,127
48007,27
48009,10
48011,1
48013,54
48015,18
48017,6
48019,27
48021,82
48023,9
48025,55
48027,297
48029,1646
48031,8
48033,0
48035,23
48037,113
48039,338
48041,110
48043,4
48045,2
48047,11
48049,52
48051,13
48053,63
48055,56
48057,13
48059,16
48061,176
48063,24
48065,10
48067,66
48069,5
48071,30
48073,81
48075,4
48077,7
48079,3
48081,5
48083,21
48085,310
48087,2
48089,21
48091,160
48093,13
48095,2
48097,29
48099,75
48101,2
48103,6
48105,1
48107,8
48109,0
48111,6
48113,1372
48115,10
48123,23
48117,12
48119,10
48121,266
48125,3
48127,13
48129,3
48131,17
48133,29
48135,165
48137,1
48141,219
48139,155
48143,34
48145,16
48147,42
48149,32
48151,2
48153,9
48155,0
48157,310
48159,9
48161,19
48163,21
48165,17
48167,287
48169,0
48171,28
48173,1
48175,15
48177,26
48179,24
48181,152
48183,190
48185,38
48187,126
48189,35
48191,1
48193,3
48195,0
48197,2
48199,95
48201,2932
48203,72
48205,0
48207,4
48209,160
48211,1
48213,152
48215,631
48217,52
48219,30
48221,72
48223,37
48225,28
48227,34
48229,3
